repo_id,label,group,residual_idx,query_dim,query_l2,query_l1,query_abs_mean,query_abs_median,query_max_abs,exact_zero_fraction,near_zero_1e-8_fraction,participation_ratio,participation_fraction,hoyer_sparsity,dims_90_energy,dims_95_energy,dims_99_energy,used_gt_0.001x_max_fraction,used_gt_0.01x_max_fraction,used_gt_0.05x_max_fraction,used_gt_0.1x_max_fraction
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,2,512,0.3338359594345093,6.088900566101074,0.01189238391816616,0.010040283203125,0.039306640625,0.0,0.0,196.55751037597656,0.3839013874530792,0.202900692820549,228,282,382,0.994140625,0.978515625,0.8984375,0.798828125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,3,512,0.25137510895729065,4.625303745269775,0.00903379637748003,0.007965087890625,0.032470703125,0.0,0.0,189.69839477539062,0.3705046772956848,0.1954652965068817,234,288,388,0.998046875,0.98828125,0.908203125,0.78515625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,4,512,0.34538671374320984,6.472590446472168,0.012641778215765953,0.011688232421875,0.045166015625,0.0,0.0,207.5767364501953,0.4054233133792877,0.17973902821540833,250,303,392,0.998046875,0.97265625,0.8984375,0.80078125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,5,512,0.23122642934322357,4.276464939117432,0.008352470584213734,0.0070648193359375,0.0286865234375,0.0,0.0,203.61448669433594,0.3976845443248749,0.19108660519123077,237,293,388,1.0,0.982421875,0.90234375,0.8046875
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,6,512,0.3349356949329376,6.149341106414795,0.012010431848466396,0.0098876953125,0.038818359375,0.0,0.0,198.75039672851562,0.3881843686103821,0.1973259598016739,234,293,384,0.998046875,0.974609375,0.896484375,0.8046875
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,7,512,0.3008750379085541,5.577322006225586,0.010893207043409348,0.010009765625,0.034423828125,0.0,0.0,210.4130401611328,0.4109629690647125,0.18913087248802185,243,293,381,0.99609375,0.982421875,0.888671875,0.806640625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,8,512,0.3694118857383728,6.997337818145752,0.013666675426065922,0.012451171875,0.04443359375,0.0,0.0,223.3515625,0.4362335205078125,0.17041262984275818,254,309,398,0.994140625,0.98046875,0.923828125,0.830078125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,9,512,0.3402249217033386,6.426405429840088,0.012551573105156422,0.011444091796875,0.042236328125,0.0,0.0,220.25405883789062,0.4301837086677551,0.1728694587945938,255,308,395,0.998046875,0.984375,0.916015625,0.8203125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,10,512,0.4040891230106354,7.553800582885742,0.014753516763448715,0.013092041015625,0.044189453125,0.0,0.0,218.79527282714844,0.4273345172405243,0.18189936876296997,245,299,388,1.0,0.97265625,0.9140625,0.828125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,11,512,0.3907319903373718,7.336291313171387,0.014328693971037865,0.01300048828125,0.046875,0.0,0.0,213.06967163085938,0.4161517024040222,0.17809127271175385,249,301,391,0.99609375,0.986328125,0.919921875,0.80859375
