repo_id,label,group,residual_idx,num_sources,distributions,entropy_mean,entropy_std,normalized_entropy_mean,effective_sources_mean,top1_mass_mean,top3_mass_mean,top5_mass_mean,gini_mean,simpson_concentration_mean,js_generalized,mean_weight_cv,contribution_rms_mean
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,9,10,1007616,1.8589605936189977,0.2019215751948724,0.8073362897082073,6.541369725049027,0.34785184409560227,0.6725620680708226,0.8414302201775031,0.48941104974203964,0.21281027781769513,0.09385605593949897,0.4102632755548373,0.022316000168401053
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,10,11,1007616,2.0451090917354677,0.14055784501127289,0.852876731050693,7.802994960691871,0.2893440909986574,0.6082786554243507,0.7720688348863183,0.44246636924704885,0.1700286776796589,0.08482504623979725,0.3448191416249826,0.023233855081238926
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,11,12,1007616,2.0356208405843597,0.217791576642108,0.8191941012211932,7.829432095938582,0.3305983177530087,0.6053120421200264,0.7703185478846232,0.48531227819318695,0.18914955418284346,0.08410449436476464,0.38258336232636375,0.018455573334926513
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,12,13,1007616,2.164789153308403,0.11754614962693162,0.8439891008826775,8.770971344738472,0.2594255613602274,0.5781276696096591,0.758303291429349,0.47779219010011936,0.15073357461913814,0.06808495294754824,0.3271098979363004,0.01961395912352318
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,13,14,1007616,2.10924214463893,0.26382075808266037,0.7992407374265718,8.508420416979286,0.33526622885611,0.5821928750208722,0.742677235991005,0.5185819539597364,0.1885550704186525,0.09494737607012205,0.4151554037534865,0.014932313949112
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,14,15,1007616,2.4017627956421395,0.07291923619288848,0.886897433094862,11.07153661464288,0.2036765257759792,0.47471953141010875,0.6625012842620291,0.4255786610812676,0.11348553226003802,0.03864528838777748,0.2557548008735503,0.01809056239722544
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,15,16,1007616,2.4697413308833673,0.08673186660575953,0.89077088018743,11.86255589927115,0.19589305420716605,0.4448887485314191,0.619561084402286,0.4217215333043075,0.10609748220540643,0.054428339977854456,0.29622099608602337,0.01618703908279417
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,16,17,1007616,2.4783056421977716,0.05084309580181037,0.8747331344984411,11.936432706631296,0.18180367556529317,0.44943650708935123,0.640277734132317,0.4606503027725995,0.10467333643417048,0.037519026384527976,0.25594952702881324,0.016487187215553294
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,17,18,1007616,2.6110540211685307,0.050258463484863417,0.9033627122398314,13.630226515172943,0.18269883047759047,0.41606884152908635,0.5749563681400889,0.40632076500877135,0.09261884352540582,0.03669927773700232,0.24996316102563534,0.015553288101180783
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,18,19,1007616,2.707340273430677,0.03623924450536886,0.9194757681551987,14.999149353523565,0.13371562594320716,0.343909094731013,0.5116788299103093,0.37985322412436573,0.07801546053430898,0.03279620987415477,0.24062293054976946,0.014750811576231147
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,19,20,1007616,2.7779367590338233,0.0437944310236975,0.927298023448727,16.100902883017934,0.13512190304151395,0.33855214521167726,0.4930150596106925,0.36407471817683396,0.07371056861266857,0.03519491602280267,0.24449997627425796,0.01376879882764041
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,20,21,1007616,2.826283138941943,0.027940619906163217,0.9283173593079171,16.88916815781012,0.11888594531673725,0.31240631215940645,0.46837359981808235,0.3663706134974472,0.06877091636018055,0.02984000587254476,0.2379206249786645,0.013183529172532557
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,21,22,1007616,2.870431940730025,0.036211582613638826,0.928629064947609,17.656155857613417,0.13589706241599914,0.32144706302542025,0.4636779272459387,0.3660263954623928,0.06794493978585654,0.03029015368717447,0.22811179932298262,0.01222570422219067
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,22,23,1007616,2.9250044202416894,0.03832115699471816,0.9328687035940527,18.64793307606767,0.1279295919145026,0.30837873860103326,0.4452496066810639,0.35760362555341024,0.06409788807112027,0.026120893010108226,0.21977752387769783,0.011802780813612926
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,23,24,1007616,3.0039106035620216,0.02954271153090413,0.945204460523962,20.172947937880107,0.10572527809356286,0.27101661155863505,0.4066118777282839,0.3277663760553531,0.05711189103199214,0.031272081964191845,0.23520233242620917,0.011627418188464028
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,24,25,1007616,3.061559657740399,0.024860628961755945,0.9511269505431013,21.367422662130217,0.09945729635353011,0.2550577199071403,0.3842129598303539,0.31313941173437165,0.05346282102107033,0.023028113932495042,0.20615136629500927,0.01123569198740207
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,25,26,1007616,3.069457711243048,0.04455521551156862,0.9421015376967143,21.551067352294922,0.1118288593200164,0.2742008903646857,0.39704498600184435,0.3366702521234993,0.05494743743078495,0.039173122226901835,0.26941766744714457,0.010931540208357881
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,26,27,1007616,3.166159242149291,0.019097728761183635,0.9606540784603212,23.72054065921442,0.0881579375363947,0.22581340675431538,0.3400625722195075,0.2844252152656152,0.047113340135996905,0.023924912376711127,0.20619394654623027,0.010357513956476572
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,27,28,1007616,3.158319707808456,0.040653837708361666,0.9478168206486276,23.549981729771062,0.10623551511425312,0.25139213892502515,0.3649901558713215,0.32160154493843635,0.05005099863661983,0.03637997494540324,0.2526478231734629,0.009971404870005019
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,28,29,1007616,3.2568659763026044,0.01572400254976264,0.9672052050993695,25.97122947568816,0.0757964912468825,0.1991839078141422,0.30551234493410684,0.2623426478083541,0.042286895518380455,0.023296482065571666,0.2007166075895394,0.009557843826583763
