repo_id,label,group,residual_idx,source_slot,count,weight_mean,weight_std,weight_cv,logit_mean,logit_std
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,9,1007616,0.019950862565055127,0.0035876452772153522,0.17982406853422375,-0.5266882370157939,0.1978637799054646
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,10,1007616,0.02597804146447802,0.007595571294183452,0.29238429327205134,-0.287589903527159,0.281425409217594
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,11,1007616,0.04012482976768075,0.007484703190376997,0.18653545033618266,0.16979582256417933,0.2403318768459108
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,12,1007616,0.03467666474360276,0.010139822182474187,0.29241053767562253,0.000653786655719869,0.28826139941117696
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,13,1007616,0.017492809923502002,0.00360241501843223,0.2059368983134208,-0.6636177640620285,0.22659788454649224
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,14,1007616,0.04158380406537676,0.013100314654887197,0.31503406071968043,0.17698063392464708,0.29580348489013164
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,15,1007616,0.09537819966794998,0.01497478812436228,0.15700430681744426,1.0403252132539826,0.22063124679788312
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,16,1007616,0.04159879218029782,0.011018040463252018,0.26486443201277426,0.19029900770846422,0.2630290339809968
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,17,1007616,0.0205972939578256,0.0036633190800001458,0.177854386479168,-0.494415101481647,0.18172579612159673
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,18,1007616,0.027808021542018023,0.006453583094811961,0.23207631240721577,-0.20519930754250626,0.21392982008693504
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,19,1007616,0.017067924111596938,0.002625916758528643,0.15385097457425667,-0.6780000474394822,0.1262651110169462
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,20,1007616,0.029960341781862382,0.007724662468509472,0.25782958434692776,-0.13609495310764003,0.24976962971498518
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,21,1007616,0.09343514851922911,0.021453121051569962,0.22960439825442,1.0034001048018293,0.3115793338109095
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,22,1007616,0.04837129752689261,0.012357347029137567,0.25546858697076197,0.3421498260846952,0.25500857354172574
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,23,1007616,0.05884105194269157,0.01243071040396548,0.21125914635367857,0.5469039562271862,0.2780357287545416
